Policy Type,Policy Name,Priority,Policy Description,Action,Active,All Computers,Selected Computers/Groups,Excluded Computers/Groups,Selected AD Groups,Excluded AD Groups,Users,Activation Option,Activate On,Deactivate On,Scheduled On Day,Scheduled From,Scheduled To,Apply Policy,Check By,URL,Host/IP,Checked Script Name,Collect Policy Usage,Send Policy Automation Events,End-User UI,Trust All Applications,Executed Script Name,Executed Script Triggers,Access,Application Type,Application Description,Security Token,Security Level
Advanced Policy,Services Permissions Policy for GarantiYatirim,450 (Normal),"This Security Policy elevate users to start/stop, which registered in 
6342488
6327913",Set Security Permissions,No,No,,,,,".\psmmatriksuser,.\psmtsuser,.\yatirimdestek,Group ""USR_SRV_GAR_GTYatirimThirdPartyUsers"",User ""Serviceyatirimdestek"",Group ""USR_SRV_GTEK_GTYatirimThirdPartyUsers"",Group ""USR_SRV_GTEK_GYatirimSistemGelistirme"",GTEKNOLOJI\srv_piyasayapiciligi,User ""srv_sptest""",Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permissions Policy for GarantiYatirim,450 (Normal),6342488-6237913,Set Security Permissions,No,No,,,,,".\psmmatriksuser,.\psmtsuser,Group ""USR_SRV_GAR_GTYatirimThirdPartyUsers"",User ""Serviceyatirimdestek"",Group ""USR_SRV_GTEK_GTYatirimThirdPartyUsers"",Group ""USR_SRV_GTEK_GYatirimSistemGelistirme"",GTEKNOLOJI\srv_piyasayapiciligi,User ""srv_sptest""",Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for GarantiYatirimSistemGelistirme,450 (Normal),77349720,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GYatirimSistemGelistirme,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for GarantiYatirimSistemGelistirme,450 (Normal),77349720,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GYatirimSistemGelistirme,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permissions Policy for SermayePiyasalari (1),450 (Normal),6555729,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission Policy for GTPortfoyYonetimiVeSaklamaHizmetleriYazilim,450 (Normal),79386826-9759920,Set Security Permissions,Yes,No,TGARAPPFIX01,,,,"Group ""USR_SRV_GTEK_GTKCFSPortfoyVeSaklamaHizmetleri2"",Group ""USR_SRV_GTEK_GTOSHYBPortfoyYonetimiVeSaklamaHizmetleriYazilim""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy For HazineVeYatirimBankaciligiRezilyansYonetimi,450 (Normal),82036281-8785886-9142203-9348860,Set Security Permissions,Yes,No,YatirimRezilyansYetkilendirme,,,,".\wobtest,Group ""USR_SRV_GAR_GTKCFSSermayePiyasalari"",Group ""USR_SRV_GAR_GTSRSHazineVeYatirimBankaciligiRezilyansYonetimi"",Group ""USR_SRV_GTEK_GTKCFSSermayePiyasalari"",Group ""USR_SRV_GTEK_GTSRSHazineVeYatirimBankaciligiRezilyansYonetimi""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy For SermayePiyasalari,450 (Normal),6400674,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy for SermayePiyasalari,450 (Normal),6400427 - 8034182 - 8511022-8787625-9050429-9454170,Set Security Permissions,No,No,,,,,"Group ""USR_SRV_GTEK_GTKCFSSermayePiyasalari"",Group ""USR_SRV_GTEK_GTOSHYBSermayePiyasalari""",Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission Policy for SermayePiyasalari,450 (Normal),"6555774
6618138 - IISADMIN-11257777-13345509",Set Security Permissions,Yes,No,TGARGTPWEB01,,,,"GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,Group ""USR_SRV_GTEK_GTOSHYBSermayePiyasalari""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy For GTOSHYBSermayePiyasalari,450 (Normal),6555874,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy For GTOSHYBSermayePiyasalari (1),450 (Normal),6555921-8758091-9570795,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for GTOSHYBSermayePiyasalari,450 (Normal),6555761,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission Policy for GTOSHYBSermayePiyasalari (1),450 (Normal),6555855,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission Policy for SermayePiyasalari (3),450 (Normal),7854733-8724581,Set Security Permissions,Yes,No,"QGMKWEBXFR01,QGMKWEBXFR03",,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Sermaye Piyasaları,450 (Normal),7854747,Set Security Permissions,Yes,No,"QGMKWEBXFR01,QGMKWEBXFR03",,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission Policy for USR_SRV_GTEK_GTOSHYBSermayePiyasalari,450 (Normal),8146329-9454170-9702361,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy For SermayePiyasalari (1),450 (Normal),7854733,Set Security Permissions,No,No,,,,,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Set Security File Policy For SermayePiyasalari,450 (Normal),6903966-8892388,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission For Policy USR_SRV_GTEK_GTOSHYBSermayePiyasalari,450 (Normal),6893913-6893126-6895525-9350077,Set Security Permissions,Yes,No,TGMKWEBXFR02,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission For Policy USR_SRV_GTEK_GTOSHYBSermayePiyasalari (1),450 (Normal),6893913-6893126-6895525-6895015-6894446-7559010,Set Security Permissions,Yes,No,"TGMKWEBXFR02,TGMKWEBXFR04,TGMKWEBXFR01",,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission For Policy USR_SRV_GTEK_GTOSHYBSermayePiyasalari (2),450 (Normal),6895015,Set Security Permissions,Yes,No,TGMKWEBXFR04,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission For Policy USR_SRV_GTEK_GTOSHYBSermayePiyasalari (3),450 (Normal),6894446,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Set Security Permission Policy For GTEK_GTOSHYBSermayePiyasalari,450 (Normal),"7196546
7426827",Set Security Permissions,Yes,No,TGMKWEBXFR01,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission Policy For GTEK_GTOSHYBSermayePiyasalari,450 (Normal),7196546-8800794,Set Security Permissions,Yes,No,TGMKWEBXFR01,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for GTOSHYBSermayePiyasalari (2),450 (Normal),6523322,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTKCFSSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Yatirim Bankaciligi (2),450 (Normal),8532812-8777014,Set Security Permissions,Yes,No,QGMKWEBSWB02,,,,USR_SRV_GTEK_GTKCFSSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Set Security Permission Policy For USR_SRV_GAR_GTKCFSSermayePiyasalari,450 (Normal),8575734,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for Mobil Yatirim Bankaciligi,450 (Normal),8241923-10435800-11417031,Set Security Permissions,Yes,No,TGARGTPWEB01,,,,"Group ""USR_SRV_GTEK_GTKCFSMobilYatirimBankaciligi"",GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,Group ""USR_SRV_GTEK_GTOSHYBSermayePiyasalari""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Yatirim Bankaciligi,450 (Normal),8404010-8937953,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy for Yatırım Bankacılığı,450 (Normal),8146291-9187260-9229351-9347688-9454170,Set Security Permissions,No,No,,,,,"Group ""USR_SRV_GTEK_GTKCFSSermayePiyasalari"",Group ""USR_SRV_GTEK_GTOSHYBSermayePiyasalari""",Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for Yatirim Bankaciligi,450 (Normal),8301085 - 8597949,Set Security Permissions,Yes,No,QGMKWEBXFR03,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Yatırım Bankacılığı,450 (Normal),8383751,Set Security Permissions,Yes,No,QGMKWEBXFR01,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission Policy for Sermaye Piyasalari,450 (Normal),8465438 - 8466767-8937939-8771768,Set Security Permissions,No,No,,,,,"Group ""USR_SRV_GAR_GTKCFSSermayePiyasalari"",Group ""USR_SRV_GTEK_GTOSHYBSermayePiyasalari""",Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for SermayePiyasalari (2),450 (Normal),8492570 - 8492683-9241492,Set Security Permissions,No,No,,,,,"Group ""USR_SRV_GTEK_GTOSHYBSermayePiyasalari"",User ""srv_yatirimdqa""",Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Yatirim Bankiciligi,450 (Normal),8423972,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy for Yatirim Bankaciligi (1),450 (Normal),8384018-8724552,Set Security Permissions,Yes,No,QGMKWEBXFR01,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Yatirim Bankaciligi (1),450 (Normal),8496815,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission Policy for SermayePiyasalari (4),450 (Normal),8811356,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Yatırım Bankacılığı (2),450 (Normal),8970271-9099706,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission Policy for Yatırım Bankacılığı (1),450 (Normal),8751198,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission Policy for Yatirim Bankaciligi (4),450 (Normal),8752717,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTKCFSSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission Policy for Yatirim Bankaciligi (3),450 (Normal),8752707,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTKCFSSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,SetSecurity Policy Permission for USR_SRV_GTEK_GTOSHYBSermayePiyasalari,450 (Normal),8625879,Set Security Permissions,No,No,,,,,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permissions Policy for SermayePiyasalari,450 (Normal),8626482-8787650,Set Security Permissions,No,No,,,,,"Group ""USR_SRV_GTEK_GTKCFSSermayePiyasalari"",Group ""USR_SRV_GTEK_GTOSHYBSermayePiyasalari""",Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for Yatirim Bankaciligi (2),450 (Normal),8710931,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission for Dijital Kanallar ve Crm,450 (Normal),11433224-11790122-14463531-,Set Security Permissions,Yes,No,"TGEMCVPVXS01,TGMKCVPVXS01,QGMKCVPVXS01,DGMKCVPVXS01,DGEMCVPVXS02",,,,GTEKNOLOJI\USR_SRV_GTEK_GTKCFSIletisimMerkeziVeDokumanYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission for Dijital Kanallar ve Crm (1),450 (Normal),11480064-,Set Security Permissions,Yes,No,TGMKAPPSSR01,,,,"GTEKNOLOJI\USR_SRV_GTEK_GTKCFSCrmVeIvrUygulamalariYazilim ,GTEKNOLOJI\USR_SRV_GTEK_GTKCFSIletisimMerkeziVeDokumanYonetimi",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission for Dijital Kanallar ve Crm,450 (Normal),11480098-,Set Security Permissions,Yes,No,TGMKAPPSSR01,,,,"GTEKNOLOJI\USR_SRV_GTEK_GTKCFSCrmVeIvrUygulamalariYazilim ,GTEKNOLOJI\USR_SRV_GTEK_GTKCFSIletisimMerkeziVeDokumanYonetimi",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission Policy for Yatırım Bankacılığı (4),450 (Normal),9158883-9158936-9351517,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission Policy for Yatırım Bankacılığı (1),450 (Normal),9158838-9158895,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTOSHYBSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for Yatırım Bankacılığı (2),450 (Normal),9010447,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTKCFSSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Set Security Policy Permission For USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,450 (Normal),9224008,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission  Policy for GT SRS-Uygulama Servisleri Rezilyans Yönetimi - 2,450 (Normal),9265256,Set Security Permissions,No,No,,,,,USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission Policy for Yatırım Bankacılığı (5),450 (Normal),9955477,Set Security Permissions,Yes,No,TTEKEXTKON01,,,,"GTDMZ\TayfunIn1,Group ""USR_SRV_GTEK_GTKCFSSermayePiyasalari""",Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission Policy for SermayePiyasalari (5),450 (Normal),7788471-9954479,Set Security Permissions,Yes,No,TTEKEXTKON01,,,,"GARANTI\AycanurE1,GARANTI\BeyzaAr1,GTDMZ\TayfunIn1,Group ""USR_SRV_GTEK_GTKCFSSermayePiyasalari""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Servis Permission For GT Yatırım Bankacılığı,450 (Normal),10608787 - 12416076 - 13986965 - 14222254 - 14205624 - 14335321 -,Set Security Permissions,Yes,No,GMKMKKT01,,,,"User ""Beyza Aral1"",Group ""USR_SRV_GAR_GTKCFSSermayePiyasalari"",User ""Yakup Guclu1"",GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari,GTEKNOLOJI\YakupGuc1",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission for Yatırım Bankacılığı,450 (Normal),10799090 - 13810474 - 13857209 - 14335321 -,Set Security Permissions,Yes,No,GMKMKKT01,,,,"Group ""USR_SRV_GAR_GTKCFSSermayePiyasalari"",GTEKNOLOJI\USR_SRV_GAR_GTKCFSSermayePiyasalari,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission for Uygulama Servisleri Rezilyans Yönetimi -2,450 (Normal),11241624,Set Security Permissions,Yes,No,TFINWEBKON03,,,,GTEKNOLOJI\USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Security Permission Policy For USR_SRV_GAR_GTKCFSSermayePiyasalari,450 (Normal),9454170,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTKCFSSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Yatırım Bankacılığı (3),450 (Normal),9142221-9316811,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTKCFSSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission Policy for Uygulama Servisleri Rezilyans Yönetimi - 2,450 (Normal),9154558,Set Security Permissions,Yes,No,"TGEMCVPVXS01,DGEMCVPVXS01",,,,USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Read,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Uygulama Servisleri Rezilyans Yönetimi - 2,450 (Normal),9154558,Set Security Permissions,Yes,No,"TGEMCVPVXS01,DGEMCVPVXS01",,,,USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission Policy for Dijital Varlıklar ve Portföy Yönetimi,450 (Normal),9721372 - 14467661 -,Set Security Permissions,Yes,No,TGARAPPFIX01,,,,"Group ""USR_SRV_GTEK_GTKCFSPortfoyVeSaklamaHizmetleri2"",GTEKNOLOJI\UlasEr1",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission for Bulut Middleware ve Platform Teknolojileri (1),450 (Normal),14820525 -,Set Security Permissions,Yes,No,DFINAPPGIS02,,,,uxtbls,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission for Kurumsal Altyapılar Güvenliği,450 (Normal),14197826 -,Set Security Permissions,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTKGGuvenlikVeRegulasyonLogYonetimi_Outsource"",Group ""USR_SRV_GAR_GTBTGRYGuvenlikLogYonetimiveAnalitigi""",Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission for Dijital Kanallar ve Crm (1),450 (Normal),14289097 -,Set Security Permissions,Yes,No,"TGMKCVPVXS01,DGMKCVPVXS01",,,,USR_SRV_GAR_GTKCFSIletisimMerkeziVeDokumanYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission for Kurumsal Altyapılar Güvenliği (1),450 (Normal),11921444-,Set Security Permissions,Yes,Yes,,,,,"GARANTI\USR_SRV_GAR_GTKGSiberGuvenlikLogYonetimi,GTDMZ\USR_SRV_GTDMZ_GTKGSiberGuvenlikLogYonetimi,GTEKNOLOJIDMZ\USR_SRV_GTEKDMZ_GTKGSiberGuvenlikLogYonetimi,GTEKNOLOJI\USR_SRV_GTEK_GTKGSiberGuvenlikLogYonetimi,TAKASNET\USR_SRV_TKS_GTKGSiberGuvenlikLogYonetimi",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,[IMPORTED] File Permission for Kurumsal Altyapılar Güvenliği (1),450 (Normal),11983873-,Set Security Permissions,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTKGSiberGuvenlikLogYonetimi"",GTDMZ\USR_SRV_GTDMZ_GTKGSiberGuvenlikLogYonetimi,GTEKNOLOJIDMZ\USR_SRV_GTEKDMZ_GTKGSiberGuvenlikLogYonetimi,GTEKNOLOJI\USR_SRV_GTEK_GTKGSiberGuvenlikLogYonetimi,TAKASNET\USR_SRV_TKS_GTKGSiberGuvenlikLogYonetimi",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission for Uygulama Servisleri Rezilyans Yönetimi - 2,450 (Normal),12004441-,Set Security Permissions,Yes,No,TGEMWEBSTE02,,,,GTEKNOLOJI\USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Read,FSEntry,,,LOW
Advanced Policy,Service Permission for Uygulama Servisleri Rezilyans Yönetimi - 2,450 (Normal),11834002,Set Security Permissions,Yes,No,TGEMAPPSAW01,,,,GTEKNOLOJI\USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission for GT SRS-Uygulama Servisleri Rezilyans Yönetimi - 2,450 (Normal),13608857,Set Security Permissions,Yes,No,TFINWEBKON03,,,,GTEKNOLOJI\USR_SRV_GTEK_GTSRSFinansalSirketlerRezilyansYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Read,FSEntry,,,LOW
Advanced Policy,Service Permission for Bulut Middleware ve Platform Teknolojileri,450 (Normal),13631093 -,Set Security Permissions,Yes,No,TFINAPPSTP01,,,,"User ""ServiceEntVault"",Group ""USR_SRV_GAR_GTAIBulutUygulamaTeknolojileri""",Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission for Bulut Altyapı ve Veri Saklama Teknolojileri,450 (Normal),13726327-,Set Security Permissions,Yes,Yes,,,,,"DIJITALVARLIK\USR_SRV_DAS_GTAIBulutVeriSaklamaTeknolojileri,Group ""USR_SRV_GAR_GTAIIsSurekliligiTeknolojileri"",GBEXTERNAL\USR_SRV_GBEXT_GTAIIsSurekliligiTeknolojileri,GOHAS\USR_SRV_GOH_GTAIIsSurekliligiTeknolojileri,GTDMZ\USR_SRV_GTDMZ_GTAIIsSurekliligiTeknolojileri,GTEKNOLOJIDMZ\USR_SRV_GTEKDMZ_GTAIIsSurekliligiTeknolojileri,GTEKNOLOJI\USR_SRV_GTEK_GTAIIsSurekliligiTeknolojileri,IPCC\USR_SRV_IPCC_GTAIIsSurekliligiTeknolojileri,TAKASNET\USR_SRV_TKS_GTAIIsSurekliligiTeknolojileri",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Block Application Policy_All Servers_All Users,510 (Below Normal),,Block,Yes,Yes,,,,,Users,Now,,,,,,Always,,,,,Never,,"[IMPORTED] Application Blocked,[IMPORTED] Kill blocked application",,,,,Executable,,Administrator,HIGH
Advanced Policy,Powershell usage Policy_All Servers_All Users,720 (Lowest),,Run Normally,Yes,Yes,,,,,Users,Now,,,,,,Always,,,,,According to General Settings,,,,,,,Executable,,Administrator,HIGH
Default,Protect Macro Settings in MS Office,750 (Lowest),,Set Security Permissions,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,RegKey,,,LOW
CDeceptionPolicy,LSASS Credential Lure Used,2000 (Normal),,PolicyActionDisplayName_VFPA_DECEPTION,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDeceptionPolicy,LSASS Credential Lure Used,2100 (Normal),,PolicyActionDisplayName_VFPA_DECEPTION,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predefined Application Group,Block,2410 (Normal),,Block,Yes,Yes,,,,,,Now,,,,,,Always,,,,,According to General Settings,,,,,,,,,,
Predefined Application Group,Run Normally,2420 (Normal),,Run Normally,Yes,Yes,,,,,,Now,,,,,,Always,,,,,Never,,,,,,,,,,
Predefined Application Group,Run Elevated,2430 (Normal),,Elevate,Yes,Yes,,,,,,Now,,,,,,Always,,,,,According to General Settings,,,,,,,Executable,Executable by checksum based on file 'sestek_lms_windows_x64_11.1.0.141.exe',,HIGH
Predefined Application Group,Developer Applications,2450 (Normal),,Developer Applications,No,Yes,,,,,,Manually,,,,,,Always,,,,,,,,,,,,Executable,Node.js,,HIGH
Default,Unsigned Applications,2720 (Lowest),,Collect Policy Automation Events,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,Executable,,,MEDIUM
