Policy Type,Policy Name,Priority,Policy Description,Action,Active,All Computers,Selected Computers/Groups,Excluded Computers/Groups,Selected AD Groups,Excluded AD Groups,Users,Activation Option,Activate On,Deactivate On,Scheduled On Day,Scheduled From,Scheduled To,Apply Policy,Check By,URL,Host/IP,Checked Script Name,Collect Policy Usage,Send Policy Automation Events,End-User UI,Trust All Applications,Executed Script Name,Executed Script Triggers,Access,Application Type,Application Description,Security Token,Security Level
Advanced Policy,Services Permissions Policy for GTUygulamaTeknolojileri,450 (Normal),6374766-9007867,Set Security Permissions,Yes,No,TTEKAPPDWS01,,,,"Group ""USR_SRV_GAR_GTAIUygulamaTeknolojileri"",Group ""USR_SRV_GAR_GTSRSMusteriIliskileriVeSurecOtomasyonRezilyansYonet"",User ""uxtuqkfk""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permissions Policy For GTKimlikveErisimYonetimi,450 (Normal),,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTKGKimlikVeErisimYonetimi,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy for GTKimlikveErisimYonetimi,450 (Normal),,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTKGKimlikVeErisimYonetimi,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy For NakitYonetimiVeIslemBankaciligiYazilim,450 (Normal),6146567,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTBUNakitYonetimiVeIslemBankaciligiYazilim,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy For OzdemirTest,450 (Normal),test ozdemir servis,Set Security Permissions,No,No,,,,,EPMtestuser,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permissions Policy For Ozdemirtest,450 (Normal),Ozdemirtest,Set Security Permissions,No,No,,,,,EPMtestuser,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy For GTAIBulutUygulamaTeknolojileri,450 (Normal),6390428,Set Security Permissions,No,No,,,,,"TSTGARANTI\Serviceprometeiatest,TSTGARANTI\USR_SRV_TSTGAR_GTAIUygulamaTeknoloji",Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy for GTIsSurecVeDokumanYonetimi,450 (Normal),6850728,Set Security Permissions,Yes,No,DTEKGISAPP01OLD,,,,USR_SRV_GAR_GTDBMDMIsSurecVeDokumanYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permissions For GTAIBulutServisleriOtomasyonTeknolojileri,450 (Normal),6522716,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTAIBulutServisleriOtomasyonTeknolojileri,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Services Permission For GTMerkeziOperasyonlarYazilim,450 (Normal),6887297,Set Security Permissions,Yes,No,TTEKAPPDWS01,,,,USR_SRV_GAR_GTBUMerkeziOperasyonlarYazilim,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Set Security Permission For USR_SRV_GAR_GTAIUygulamaTeknolojileri,450 (Normal),6822240,Set Security Permissions,Yes,No,TGARAPPEMS02,,,,USR_SRV_GAR_GTAIUygulamaTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Security For Permission GTBUGayriNakdiUrunlerVeTeminatYonetimiYazilim,450 (Normal),7009325-7009423,Set Security Permissions,Yes,No,TGARWEBIPO01,,,,USR_SRV_GAR_GTBUGayriNakdiUrunlerVeTeminatYonetimiYazilim,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Policy For  GTKCFSKurumsalPortaller,450 (Normal),7009219,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTKCFSKurumsalPortaller,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permissions Policy for GTKGKimlikVeErisimYonetimi,450 (Normal),7244681,Set Security Permissions,No,No,,,,,"Group ""USR_SRV_GAR_GTKGKimlikVeErisimYonetimi"",TSTGARANTI\USR_SRV_GAR_GTBTGRYKimlikveErisimYonetimi",Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permissions Policy for GTKGKimlikVeErisimYonetimi,450 (Normal),7755547 - 7755547-8895282,Set Security Permissions,No,No,,,,,"User ""Tuna Yilmaz1"",TSTGARANTI\USR_SRV_TSTGAR_GTKGKimlikVeErisimYonetimi,TSTGARANTI\engurc1",Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Policy for GTAIUygulamaTeknolojileri,450 (Normal),7372344-8894354,Set Security Permissions,Yes,No,TGARWEBOOS01,,,,"Group ""USR_SRV_GAR_GTAIDijitalIsYeriIsBirligiTeknolojileri"",Group ""USR_SRV_GAR_GTAIUygulamaTeknolojileri""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Policy for GTKGZafiyetYonetimiVeGuvenlikTestleri,450 (Normal),7375320,Set Security Permissions,Yes,No,TGARAPPCQL01,,,,USR_SRV_GAR_GTKGZafiyetYonetimiVeGuvenlikTestleri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Set Security Service Permission For USR_SRV_GAR_GTDBMDMIsSurecVeDokumanYonetimi,450 (Normal),7491478,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTDBMDMIsSurecVeDokumanYonetimi,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission Policy for USR_SRV_GAR_GTKGKimlikVeErisimYonetimi,450 (Normal),8594384,Set Security Permissions,Yes,Yes,,,,,USR_SRV_GAR_GTKGKimlikVeErisimYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy for Veri Ambari,450 (Normal),8498117-8515415,Set Security Permissions,No,No,,,,,"User ""servicetwsGartst"",User ""ServiceTWSAgent""",Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for VeriMerkeziAltyapiTeknolojileri,450 (Normal),8301612,Set Security Permissions,Yes,No,TGARAPPEMS02,,,,USR_SRV_GAR_GTAIVeriMerkeziAltyapiTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Application Permission Policy for Network Teknolojileri,450 (Normal),8301615,Set Security Permissions,Yes,No,TGARAPPEMS03,,,,USR_SRV_GAR_GTAIVeriMerkeziAltyapiTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy for GTAIDijitalIsYeriMobiliteTeknolojileri,450 (Normal),6390195,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTAIDijitalIsYeriMobiliteTeknolojileri,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Network Teknolojileri,450 (Normal),8299343,Set Security Permissions,Yes,No,TGARAPPEMS01,,,,USR_SRV_GAR_GTAIVeriMerkeziAltyapiTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission Policy for Srvemsotomasyon,450 (Normal),8029708,Set Security Permissions,Yes,No,TGARAPPEMS03,,,,srv_emsotomasyon,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Applicatipn Permisson Policy for Yazılım Teknolojileri,450 (Normal),8150218,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTDBMDMGelistirmePlatformlariYonetimi,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Application Permission Policy for GT Güvenlik Operasyonları,450 (Normal),8301419,Set Security Permissions,Yes,No,TGARAPPATS01,,,,"User ""Srv_ATS"",User ""Srv_Advisor""",Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission Policy for SermayePiyasalari,450 (Normal),7788471-9954479,Set Security Permissions,No,No,,,,,"GARANTI\AycanurE1,GARANTI\BeyzaAr1,GTDMZ\TayfunIn1,Group ""USR_SRV_GTEK_GTKCFSSermayePiyasalari""",Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for IsbirligiTeknolojileri,450 (Normal),7855682,Set Security Permissions,No,No,,,,,GARANTI\USR_SRV_GAR_GTAIIsbirligiTeknolojileri,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for HazineFxVeTurevUrunlerYazilim,450 (Normal),7852737-14078944,Set Security Permissions,Yes,No,TGARTRMERM01,,,,"GARANTI\USR_SRV_GAR_GTOSHYBHazineFxVeTurevUrunlerYazilim,GARANTI\srv_prometeiatest",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy For USR_SRV_GAR_GTKCFSFactoringYazilim,450 (Normal),7912691,Set Security Permissions,No,No,,,,,GARANTI\USR_SRV_GAR_GTKCFSFactoringYazilim,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy For USR_SRV_GAR_GTVPYTOMobilveUcKullaniciTeknolojileri,450 (Normal),7759080,Set Security Permissions,Yes,No,TGARTRMERM01,,,,GARANTI\USR_SRV_GAR_GTVPYTOMobilveUcKullaniciTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Security Permission policy For USR_SRV_GAR_GTAIBulutUygulamaTeknolojileri,450 (Normal),8931173,Set Security Permissions,No,No,,,,,GARANTI\USR_SRV_GAR_GTAIBulutUygulamaTeknolojileri,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Yazılım Teknolojileri Yönetimi,450 (Normal),9048086,Set Security Permissions,Yes,No,TGARAPPVRF01,,,,USR_SRV_GAR_GTMTPGelistirmePlatformlariYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission Policy for Hazine Bankaciligi,450 (Normal),8765936-8765076,Set Security Permissions,Yes,No,DGARAPPBLM01,,,,USR_SRV_GAR_GTBYGMHazineAltYapi,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission Policy for USR_SRV_GAR_GTKGErisimTeknolojileri,450 (Normal),8771506,Set Security Permissions,Yes,Yes,,,,,GARANTI\USR_SRV_GAR_GTKGErisimTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,SetSecurity Policy Permission For ServiceautoTest,450 (Normal),8633225,Set Security Permissions,No,No,,,,,GARANTI\serviceautotest,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy for Güvenlik Teknolojileri ve Yönetişim,450 (Normal),10879201,Set Security Permissions,Yes,No,TGARAPPEPV01,,,,USR_SRV_GAR_GTKGGuvenlikPlatformlari,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permissions Policy for GTCiktiHazirlama (1),450 (Normal),10674536,Set Security Permissions,Yes,No,DGARAPPDOC01,,,,"GARANTI\USR_SRV_GAR_GTVPOCiktiHazirlama,Group ""USR_SRV_GAR_GTVPYTOCiktiHazirlama""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission for Hazine Bankacılığı,450 (Normal),10757415 - 10849949 - 11719137,Set Security Permissions,Yes,No,TGARAPPUCT01,,,,USR_SRV_GAR_GTBUHazineAltyapiVeSgmkYazilim,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission For Yatırım Bankacılığı (1),450 (Normal),10608809-,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTKCFSSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission For Yatırım Bankacılığı (2),450 (Normal),10651433-14685287 -,Set Security Permissions,Yes,No,TGARGTPBAS04,,,,"User ""ServiceBuild"",GTEKNOLOJI\BEYZAAR1,GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Filer Permission for Yazılım Teknolojileri Yönetimi,450 (Normal),10515680-,Set Security Permissions,Yes,No,TGARAPPTMC01,,,,USR_SRV_GAR_GTMTPKaliteVeTestPlatformlariYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for Yatırım Bankacılığı,450 (Normal),9347702-9347701-9347700-9362860-10640590-10601353,Set Security Permissions,No,No,,,,,"Group ""USR_SRV_GAR_GTDBMDMCagriMerkeziUygulamalariYazilim"",Group ""USR_SRV_GAR_GTDBMDMusteriCagriYonetimi"",Group ""USR_SRV_GAR_GTKCFSSermayePiyasalari"",Group ""USR_SRV_GAR_GTSRSFinansalSirketlerRezilyansYonetimi"",Group ""USR_SRV_GTEK_GTKCFSSermayePiyasalari""",Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Cari Mevduat ve Finansal Disiplinler,450 (Normal),9644033,Set Security Permissions,Yes,No,"TGARAPPEDK02,TGARAPPEDK03",,,,USR_SRV_GAR_GTAIBulutUygulamaTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission for Yatırım Bankacılığı (3),450 (Normal),GT KÇFŞ-Yatırım Bankacılığı,Set Security Permissions,Yes,No,TGMKWEBKON01,,,,GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission For Tüzel Dijital Müşteri İletişim Merkezi ve ATM,450 (Normal),11073116-11206136-11204865,Set Security Permissions,Yes,No,TGARCVPVXS01,,,,USR_SRV_GAR_GTDBMDAkilliIletisimVeSesTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission for Tüzel Dijital Müşteri İletişim Merkezi ve ATM (1),450 (Normal),11102084,Set Security Permissions,Yes,No,TGARAPPASR02,,,,USR_SRV_GAR_GTDBMDAkilliIletisimVeSesTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy for Bulut Altyapı ve Veri Saklama Teknolojileri,450 (Normal),10770682,Set Security Permissions,Yes,No,TGARAPPCVP01,,,,USR_SRV_GAR_GTAIBulutVeriSaklamaTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permissions Policy for Bulut Altyapı ve Veri Saklama Teknolojileri,450 (Normal),10770682,Set Security Permissions,Yes,No,TGARAPPCVP01,,,,USR_SRV_GAR_GTAIBulutVeriSaklamaTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission for Yatırım Bankacılığı (3),450 (Normal),10979991,Set Security Permissions,Yes,No,TGMKAPPVIO01,,,,"GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission for GT Yatırım Bankacılığı,450 (Normal),10980028,Set Security Permissions,Yes,No,TGMKAPPVIO01,,,,"GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for Hazine Bankacılığı,450 (Normal),11241468-,Set Security Permissions,Yes,No,"TGARWEBKUR01,DGARWEBKUR01",,,,USR_SRV_GAR_GTBUHazineAltyapiVeSgmkYazilim,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for Gt-Erişim Tekonolojileri,450 (Normal),10417208,Set Security Permissions,Yes,No,TGARAPPSYN01,,,,USR_SRV_GAR_GTKGErisimTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for Gt-Erişim Teknolojileri,450 (Normal),10417257,Set Security Permissions,Yes,No,TGARAPPSYN01,,,,USR_SRV_GAR_GTKGErisimTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission Yatırım Bankacılığı,450 (Normal),10474079-10474093-11314718 - 11706357 - 13583541 - 14287969 -,Set Security Permissions,Yes,No,TGARGTPBAS02,,,,"GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission for  Yatırım Bankacılığı,450 (Normal),10473742-10473733-12704535-,Set Security Permissions,Yes,No,TGMKAPPEXA01,,,,"GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari,GTEKNOLOJI\servicetwsprod",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission for Yatırım Bankacılığı (5),450 (Normal),10473975-10501393-10501402 - 11706357 - 13583524 - 14542394 -,Set Security Permissions,Yes,No,TGARGTPBAS01,,,,"GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari,User ""uxttslog""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission For Yatırım Bankacılığı,450 (Normal),10473507-10473606-12667806-13583483,Set Security Permissions,Yes,No,TGMKFIX01,,,,"GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari ,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission for Yatırım Bankacılığı (1),450 (Normal),10473581-13583505,Set Security Permissions,Yes,No,QGMKAPPXFR01,,,,"GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission for Yatırım Bankacılığı (2),450 (Normal),10473823-13583484 - 14710351 -,Set Security Permissions,Yes,No,TGMKFIX02,,,,"GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission For Yatırım Bankacılığı,450 (Normal),10504713-10972222-11198049 - 13889169 -,Set Security Permissions,Yes,No,"TGARGTPBAS01,TGARGTPBAS02",,,,"GTEKNOLOJI\BeyzaAr1,GTEKNOLOJI\BuseYam1,GTEKNOLOJI\TayfunIn1,GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission for Hazine Bankacılığı,450 (Normal),10226769 - 12051962 -,Set Security Permissions,Yes,No,TGARAPPUCT01,,,,USR_SRV_GAR_GTBUHazineAltyapiVeSgmkYazilim,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission Policy for GT KÇFŞ-Yatırım Bankacılığı,450 (Normal),9687118,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTKCFSSermayePiyasalari,Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission Policy for GT Aİ-Bulut Veri Platform Teknolojileri,450 (Normal),9838252,Set Security Permissions,Yes,No,TGARAPPPRT01,,,,USR_SRV_GAR_GTAIMetadataTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission Policy for Yatırım Bankacılığı,450 (Normal),9955477,Set Security Permissions,No,No,,,,,"GTDMZ\TayfunIn1,Group ""USR_SRV_GTEK_GTKCFSSermayePiyasalari""",Manually,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission Policy For USR_SRV_GAR_GTAIBulutUygulamaTeknolojileri,450 (Normal),9228609,Set Security Permissions,No,No,,,,,GARANTI\USR_SRV_GAR_GTAIBulutUygulamaTeknolojileri,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,SetSecurity Policy Permission For GAR_GTKCFSSermayePiyasalari,450 (Normal),9350078,Set Security Permissions,Yes,Yes,,,,,USR_SRV_GAR_GTKCFSSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission Policy for Factoring Leasing ve Filo Yönetimi,450 (Normal),9411163-9470180-9482012-9581462,Set Security Permissions,Yes,No,DGARAPPBIZ01,,,,"User ""GAMZE MARAŞLI1"",Group ""USR_SRV_GAR_GTKCFSFactoring""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission for Kurumsal Altyapılar Güvenliği,450 (Normal),14197826 -,Set Security Permissions,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTKGGuvenlikVeRegulasyonLogYonetimi_Outsource"",Group ""USR_SRV_GAR_GTBTGRYGuvenlikLogYonetimiveAnalitigi""",Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission for Yatırım Bankacılığı (6),450 (Normal),14835885 -,Set Security Permissions,Yes,No,TGMKFIX02,,,,USR_SRV_GAR_GTKCFSSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service permission for Yatırım Bankacılığı (6),450 (Normal),14611745,Set Security Permissions,Yes,No,TGMKWEBGTP01,,,,GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permissions Policy for GTCiktiHazirlama (2),450 (Normal),10674536,Set Security Permissions,Yes,No,TESGAPPDOC01,,,,"GARANTI\USR_SRV_GAR_GTVPOCiktiHazirlama,Group ""USR_SRV_GAR_GTVPYTOCiktiHazirlama""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission for Bulut Altyapı ve Veri Saklama Teknolojileri,450 (Normal),13726327-,Set Security Permissions,Yes,Yes,,,,,"DIJITALVARLIK\USR_SRV_DAS_GTAIBulutVeriSaklamaTeknolojileri,Group ""USR_SRV_GAR_GTAIIsSurekliligiTeknolojileri"",GBEXTERNAL\USR_SRV_GBEXT_GTAIIsSurekliligiTeknolojileri,GOHAS\USR_SRV_DAS_GTAIBulutVeriSaklamaTeknolojileri,GTDMZ\USR_SRV_GTDMZ_GTAIIsSurekliligiTeknolojileri,GTEKNOLOJIDMZ\USR_SRV_GTEKDMZ_GTAIIsSurekliligiTeknolojileri,GTEKNOLOJI\USR_SRV_GTEK_GTAIIsSurekliligiTeknolojileri,IPCC\USR_SRV_IPCC_GTAIIsSurekliligiTeknolojileri,TAKASNET\USR_SRV_TKS_GTAIIsSurekliligiTeknolojileri",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission for GT KÇFŞ-Yatırım Bankacılığı,450 (Normal),13583501-,Set Security Permissions,Yes,No,TGMKAPPXFR01,,,,"GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari,GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission for Yatırım Bankacılığı (4),450 (Normal),13407113 - 13899500-,Set Security Permissions,Yes,No,TGARGTPTSS01,,,,"Group ""USR_SRV_GAR_GTKCFSSermayePiyasalari"",GTEKNOLOJI\USR_SRV_GTEK_GTKCFSSermayePiyasalari",Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permission for Yatırım Bankacılığı (5),450 (Normal),13115487 - 14173975-14768160 -,Set Security Permissions,Yes,No,TGMKWEBGTP01,,,,"User ""Beyza Aral1"",GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission for Yatırım Bankacılığı (4),450 (Normal),12897214 - 13903599 -,Set Security Permissions,Yes,No,TGARGTPTSS01,,,,"User ""Beyza Aral1"",GTEKNOLOJI\USR_SRV_GTEK_GTOSHYBSermayePiyasalari,GTEKNOLOJI\Yakupguc1",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission for Kurumsal Altyapılar Güvenliği,450 (Normal),12913912 -,Set Security Permissions,Yes,No,TTEKGISAPP01,,,,USR_SRV_GAR_GTKGKriptografiCozumleri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission for Kurumsal Altyapılar Güvenliği (1),450 (Normal),11921444-,Set Security Permissions,Yes,Yes,,,,,"GARANTI\USR_SRV_GAR_GTKGSiberGuvenlikLogYonetimi,GTDMZ\USR_SRV_GTDMZ_GTKGSiberGuvenlikLogYonetimi,GTEKNOLOJIDMZ\USR_SRV_GTEKDMZ_GTKGSiberGuvenlikLogYonetimi,GTEKNOLOJI\USR_SRV_GTEK_GTKGSiberGuvenlikLogYonetimi,TAKASNET\USR_SRV_TKS_GTKGSiberGuvenlikLogYonetimi",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
